time="2026-03-12T01:18:58Z" level=warning msg="The \"SIGNAL_VERIFICATION_CODE\" variable is not set. Defaulting to a blank string."
redis-1  | 2026-03-12T01:16:06.639883033Z 1:M 12 Mar 2026 01:16:06.639 - Client closed connection id=156 addr=127.0.0.1:41786 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:29:59.682679275Z 1:M 12 Mar 2026 01:29:59.682 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:30:03.130656119Z 1:M 12 Mar 2026 01:30:03.130 - Accepted 127.0.0.1:40728
redis-1  | 2026-03-12T01:30:03.132474809Z 1:M 12 Mar 2026 01:30:03.131 - Client closed connection id=320 addr=127.0.0.1:40728 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:30:04.723827958Z 1:M 12 Mar 2026 01:30:04.723 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:30:08.313728337Z 1:M 12 Mar 2026 01:30:08.313 - Accepted 127.0.0.1:40730
redis-1  | 2026-03-12T01:30:08.314705898Z 1:M 12 Mar 2026 01:30:08.314 - Client closed connection id=321 addr=127.0.0.1:40730 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:30:09.780223880Z 1:M 12 Mar 2026 01:30:09.780 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:30:13.381576243Z 1:M 12 Mar 2026 01:30:13.381 - Accepted 127.0.0.1:55010
redis-1  | 2026-03-12T01:30:13.384259295Z 1:M 12 Mar 2026 01:30:13.382 - Client closed connection id=322 addr=127.0.0.1:55010 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:30:14.817599530Z 1:M 12 Mar 2026 01:30:14.817 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:30:18.442454346Z 1:M 12 Mar 2026 01:30:18.442 - Accepted 127.0.0.1:55026
redis-1  | 2026-03-12T01:30:18.443784241Z 1:M 12 Mar 2026 01:30:18.443 - Client closed connection id=323 addr=127.0.0.1:55026 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:30:19.861146987Z 1:M 12 Mar 2026 01:30:19.860 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:30:23.503795365Z 1:M 12 Mar 2026 01:30:23.503 - Accepted 127.0.0.1:51412
redis-1  | 2026-03-12T01:30:23.506109489Z 1:M 12 Mar 2026 01:30:23.505 - Client closed connection id=324 addr=127.0.0.1:51412 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:30:24.895778145Z 1:M 12 Mar 2026 01:30:24.895 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:30:28.565812415Z 1:M 12 Mar 2026 01:30:28.564 - Accepted 127.0.0.1:51416
redis-1  | 2026-03-12T01:30:28.566140538Z 1:M 12 Mar 2026 01:30:28.565 - Client closed connection id=325 addr=127.0.0.1:51416 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:30:29.933499162Z 1:M 12 Mar 2026 01:30:29.933 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:30:33.623769194Z 1:M 12 Mar 2026 01:30:33.623 - Accepted 127.0.0.1:34366
redis-1  | 2026-03-12T01:30:33.624611636Z 1:M 12 Mar 2026 01:30:33.624 - Client closed connection id=326 addr=127.0.0.1:34366 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:30:34.966504686Z 1:M 12 Mar 2026 01:30:34.966 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:30:38.760583763Z 1:M 12 Mar 2026 01:30:38.760 - Accepted 127.0.0.1:34376
redis-1  | 2026-03-12T01:30:38.761734845Z 1:M 12 Mar 2026 01:30:38.761 - Client closed connection id=327 addr=127.0.0.1:34376 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:30:40.006341516Z 1:M 12 Mar 2026 01:30:40.006 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:30:43.825284786Z 1:M 12 Mar 2026 01:30:43.825 - Accepted 127.0.0.1:36474
redis-1  | 2026-03-12T01:30:43.826192005Z 1:M 12 Mar 2026 01:30:43.825 - Client closed connection id=328 addr=127.0.0.1:36474 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:30:45.042398955Z 1:M 12 Mar 2026 01:30:45.042 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:30:48.888742852Z 1:M 12 Mar 2026 01:30:48.888 - Accepted 127.0.0.1:36484
redis-1  | 2026-03-12T01:30:48.891166296Z 1:M 12 Mar 2026 01:30:48.890 - Client closed connection id=329 addr=127.0.0.1:36484 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:30:50.076517079Z 1:M 12 Mar 2026 01:30:50.076 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:30:53.951158130Z 1:M 12 Mar 2026 01:30:53.951 - Accepted 127.0.0.1:34960
redis-1  | 2026-03-12T01:30:53.953257272Z 1:M 12 Mar 2026 01:30:53.952 - Client closed connection id=330 addr=127.0.0.1:34960 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:30:55.108123896Z 1:M 12 Mar 2026 01:30:55.107 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:30:59.012732400Z 1:M 12 Mar 2026 01:30:59.012 - Accepted 127.0.0.1:34974
redis-1  | 2026-03-12T01:30:59.015158214Z 1:M 12 Mar 2026 01:30:59.014 - Client closed connection id=331 addr=127.0.0.1:34974 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:31:00.145425096Z 1:M 12 Mar 2026 01:31:00.145 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:31:04.075799096Z 1:M 12 Mar 2026 01:31:04.075 - Accepted 127.0.0.1:59828
redis-1  | 2026-03-12T01:31:04.077488298Z 1:M 12 Mar 2026 01:31:04.077 - Client closed connection id=332 addr=127.0.0.1:59828 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:31:05.181578234Z 1:M 12 Mar 2026 01:31:05.181 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:31:09.135434683Z 1:M 12 Mar 2026 01:31:09.135 - Accepted 127.0.0.1:59836
redis-1  | 2026-03-12T01:31:09.137527079Z 1:M 12 Mar 2026 01:31:09.137 - Client closed connection id=333 addr=127.0.0.1:59836 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:31:10.236739750Z 1:M 12 Mar 2026 01:31:10.236 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:31:14.196050626Z 1:M 12 Mar 2026 01:31:14.195 - Accepted 127.0.0.1:50878
redis-1  | 2026-03-12T01:31:14.197083302Z 1:M 12 Mar 2026 01:31:14.196 - Client closed connection id=334 addr=127.0.0.1:50878 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:31:15.275799729Z 1:M 12 Mar 2026 01:31:15.275 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:31:19.260372682Z 1:M 12 Mar 2026 01:31:19.258 - Accepted 127.0.0.1:50880
redis-1  | 2026-03-12T01:31:19.260519862Z 1:M 12 Mar 2026 01:31:19.259 - Client closed connection id=335 addr=127.0.0.1:50880 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:31:20.312373482Z 1:M 12 Mar 2026 01:31:20.312 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:31:24.321325691Z 1:M 12 Mar 2026 01:31:24.321 - Accepted 127.0.0.1:45434
redis-1  | 2026-03-12T01:31:24.323378660Z 1:M 12 Mar 2026 01:31:24.322 - Client closed connection id=336 addr=127.0.0.1:45434 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:31:25.346370618Z 1:M 12 Mar 2026 01:31:25.346 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:31:29.386543693Z 1:M 12 Mar 2026 01:31:29.385 - Accepted 127.0.0.1:45438
redis-1  | 2026-03-12T01:31:29.387013531Z 1:M 12 Mar 2026 01:31:29.386 - Client closed connection id=337 addr=127.0.0.1:45438 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:31:30.378897984Z 1:M 12 Mar 2026 01:31:30.378 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:31:34.445752001Z 1:M 12 Mar 2026 01:31:34.445 - Accepted 127.0.0.1:46410
redis-1  | 2026-03-12T01:31:34.447834784Z 1:M 12 Mar 2026 01:31:34.447 - Client closed connection id=338 addr=127.0.0.1:46410 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:31:35.412999708Z 1:M 12 Mar 2026 01:31:35.412 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:31:39.507407663Z 1:M 12 Mar 2026 01:31:39.507 - Accepted 127.0.0.1:46412
redis-1  | 2026-03-12T01:31:39.509418324Z 1:M 12 Mar 2026 01:31:39.508 - Client closed connection id=339 addr=127.0.0.1:46412 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:31:40.452195587Z 1:M 12 Mar 2026 01:31:40.452 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:31:44.605211549Z 1:M 12 Mar 2026 01:31:44.605 - Accepted 127.0.0.1:35788
redis-1  | 2026-03-12T01:31:44.607235721Z 1:M 12 Mar 2026 01:31:44.607 - Client closed connection id=340 addr=127.0.0.1:35788 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:31:45.516631473Z 1:M 12 Mar 2026 01:31:45.516 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:31:49.671246490Z 1:M 12 Mar 2026 01:31:49.671 - Accepted 127.0.0.1:35804
redis-1  | 2026-03-12T01:31:49.672894194Z 1:M 12 Mar 2026 01:31:49.672 - Client closed connection id=341 addr=127.0.0.1:35804 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:31:50.552481965Z 1:M 12 Mar 2026 01:31:50.552 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:31:54.733646255Z 1:M 12 Mar 2026 01:31:54.733 - Accepted 127.0.0.1:33228
redis-1  | 2026-03-12T01:31:54.735685370Z 1:M 12 Mar 2026 01:31:54.735 - Client closed connection id=342 addr=127.0.0.1:33228 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:31:55.592230241Z 1:M 12 Mar 2026 01:31:55.592 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:31:59.808804664Z 1:M 12 Mar 2026 01:31:59.808 - Accepted 127.0.0.1:33240
redis-1  | 2026-03-12T01:31:59.811266561Z 1:M 12 Mar 2026 01:31:59.809 - Client closed connection id=343 addr=127.0.0.1:33240 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:32:00.628445083Z 1:M 12 Mar 2026 01:32:00.628 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:32:04.910953783Z 1:M 12 Mar 2026 01:32:04.910 - Accepted 127.0.0.1:49806
redis-1  | 2026-03-12T01:32:04.912570826Z 1:M 12 Mar 2026 01:32:04.912 - Client closed connection id=344 addr=127.0.0.1:49806 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:32:05.665892609Z 1:M 12 Mar 2026 01:32:05.665 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:32:09.979181729Z 1:M 12 Mar 2026 01:32:09.978 - Accepted 127.0.0.1:37412
redis-1  | 2026-03-12T01:32:09.984520044Z 1:M 12 Mar 2026 01:32:09.981 - Client closed connection id=345 addr=127.0.0.1:37412 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:32:10.717313394Z 1:M 12 Mar 2026 01:32:10.717 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:32:15.068043510Z 1:M 12 Mar 2026 01:32:15.067 - Accepted 127.0.0.1:37424
redis-1  | 2026-03-12T01:32:15.069799956Z 1:M 12 Mar 2026 01:32:15.069 - Client closed connection id=346 addr=127.0.0.1:37424 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:32:15.757352863Z 1:M 12 Mar 2026 01:32:15.757 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:32:20.135715837Z 1:M 12 Mar 2026 01:32:20.135 - Accepted 127.0.0.1:59016
redis-1  | 2026-03-12T01:32:20.136998802Z 1:M 12 Mar 2026 01:32:20.136 - Client closed connection id=347 addr=127.0.0.1:59016 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:32:20.792789375Z 1:M 12 Mar 2026 01:32:20.792 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:32:25.213793116Z 1:M 12 Mar 2026 01:32:25.213 - Accepted 127.0.0.1:59020
redis-1  | 2026-03-12T01:32:25.215949878Z 1:M 12 Mar 2026 01:32:25.215 - Client closed connection id=348 addr=127.0.0.1:59020 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:32:25.827767116Z 1:M 12 Mar 2026 01:32:25.827 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:32:30.271144604Z 1:M 12 Mar 2026 01:32:30.271 - Accepted 127.0.0.1:56230
redis-1  | 2026-03-12T01:32:30.274998296Z 1:M 12 Mar 2026 01:32:30.274 - Client closed connection id=349 addr=127.0.0.1:56230 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:32:30.860107449Z 1:M 12 Mar 2026 01:32:30.859 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:32:35.347964487Z 1:M 12 Mar 2026 01:32:35.347 - Accepted 127.0.0.1:56244
redis-1  | 2026-03-12T01:32:35.349997361Z 1:M 12 Mar 2026 01:32:35.349 - Client closed connection id=350 addr=127.0.0.1:56244 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:32:35.899990455Z 1:M 12 Mar 2026 01:32:35.899 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:32:40.412421384Z 1:M 12 Mar 2026 01:32:40.412 - Accepted 127.0.0.1:59700
redis-1  | 2026-03-12T01:32:40.413462379Z 1:M 12 Mar 2026 01:32:40.413 - Client closed connection id=351 addr=127.0.0.1:59700 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:32:40.989753585Z 1:M 12 Mar 2026 01:32:40.989 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:32:45.523060220Z 1:M 12 Mar 2026 01:32:45.522 - Accepted 127.0.0.1:59702
redis-1  | 2026-03-12T01:32:45.524675042Z 1:M 12 Mar 2026 01:32:45.524 - Client closed connection id=352 addr=127.0.0.1:59702 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:32:46.036542946Z 1:M 12 Mar 2026 01:32:46.036 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:32:50.583559434Z 1:M 12 Mar 2026 01:32:50.583 - Accepted 127.0.0.1:49242
redis-1  | 2026-03-12T01:32:50.585729651Z 1:M 12 Mar 2026 01:32:50.585 - Client closed connection id=353 addr=127.0.0.1:49242 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:32:51.077832021Z 1:M 12 Mar 2026 01:32:51.077 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:32:55.649187550Z 1:M 12 Mar 2026 01:32:55.649 - Accepted 127.0.0.1:49250
redis-1  | 2026-03-12T01:32:55.650938678Z 1:M 12 Mar 2026 01:32:55.650 - Client closed connection id=354 addr=127.0.0.1:49250 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:32:56.112826860Z 1:M 12 Mar 2026 01:32:56.112 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:33:00.708287287Z 1:M 12 Mar 2026 01:33:00.708 - Accepted 127.0.0.1:36716
redis-1  | 2026-03-12T01:33:00.710017764Z 1:M 12 Mar 2026 01:33:00.709 - Client closed connection id=355 addr=127.0.0.1:36716 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
