time="2026-03-12T01:03:21Z" level=warning msg="The \"OPENCLAW_ADMIN_PASSWORD\" variable is not set. Defaulting to a blank string."
grafana-1  | 2026-03-12T01:03:13.231791375Z logger=auth t=2026-03-12T01:03:13.231652745Z level=debug msg="Starting cleanup of external sessions"
grafana-1  | 2026-03-12T01:09:13.226962627Z logger=ngalert.notifier component=alertmanager orgID=1 t=2026-03-12T01:09:13.226760591Z level=debug msg="Config hasn't changed, skipping configuration sync."
grafana-1  | 2026-03-12T01:09:13.230594099Z logger=ngalert.multiorg.alertmanager t=2026-03-12T01:09:13.230380146Z level=debug msg="Done synchronizing Alertmanagers for orgs"
grafana-1  | 2026-03-12T01:09:20.001615033Z logger=ngalert.scheduler t=2026-03-12T01:09:20.001418418Z level=debug msg="Alert rules fetched" rulesCount=0 foldersCount=0 updatedRules=0
grafana-1  | 2026-03-12T01:09:30.001564386Z logger=ngalert.scheduler t=2026-03-12T01:09:30.001362154Z level=debug msg="Alert rules fetched" rulesCount=0 foldersCount=0 updatedRules=0
grafana-1  | 2026-03-12T01:09:40.001444550Z logger=ngalert.scheduler t=2026-03-12T01:09:40.001222753Z level=debug msg="Alert rules fetched" rulesCount=0 foldersCount=0 updatedRules=0
grafana-1  | 2026-03-12T01:09:43.044670811Z logger=infra.lockservice t=2026-03-12T01:09:43.044513215Z level=debug msg="Start LockAndExecute" actionName=dashboard-cleanup
grafana-1  | 2026-03-12T01:09:43.052257728Z logger=infra.lockservice t=2026-03-12T01:09:43.052022308Z level=debug msg="Start execution" actionName=dashboard-cleanup
grafana-1  | 2026-03-12T01:09:43.053001491Z logger=dashboard-service t=2026-03-12T01:09:43.052826488Z level=debug msg="Running k8s dashboard resource cleanup for all orgs" numOrgs=1
grafana-1  | 2026-03-12T01:09:43.053352846Z logger=dashboard-service t=2026-03-12T01:09:43.053255197Z level=debug msg="Running k8s dashboard resource cleanup for org" orgID=1
grafana-1  | 2026-03-12T01:09:43.054164370Z logger=infra.kvstore.sql t=2026-03-12T01:09:43.054049699Z level=debug msg="kvstore value not found" orgId=1 namespace=dashboard-cleanup key=last-resource-version
grafana-1  | 2026-03-12T01:09:43.054354960Z logger=dashboard-service t=2026-03-12T01:09:43.054097177Z level=info msg="No last resource version found, starting from scratch" orgID=1
grafana-1  | 2026-03-12T01:09:43.055034121Z logger=grafana-apiserver t=2026-03-12T01:09:43.054934407Z level=debug msg=Request verb=GET url="https://127.0.0.1:3000/apis/dashboard.grafana.app/v0alpha1/namespaces/default/dashboards?labelSelector=grafana.app%2Fget-trash%3Dtrue&limit=10&resourceVersion=0&resourceVersionMatch=NotOlderThan" headers="Accept: application/json\nAuthorization: Bearer <masked>\nUser-Agent: grafana/v0.0.0 (linux/amd64) kubernetes/$Format\n"
grafana-1  | 2026-03-12T01:09:43.055705477Z logger=grafana-apiserver t=2026-03-12T01:09:43.055613706Z level=debug msg="grafana-apiserver: GET \"/apis/dashboard.grafana.app/v0alpha1/namespaces/default/dashboards\" satisfied by gorestful with webservice /apis/dashboard.grafana.app/v0alpha1"
grafana-1  | 2026-03-12T01:09:43.060436229Z logger=grafana-apiserver t=2026-03-12T01:09:43.060304693Z level=debug msg=Response status="200 OK" milliseconds=5
grafana-1  | 2026-03-12T01:09:43.060728659Z logger=grafana-apiserver t=2026-03-12T01:09:43.060304736Z level=debug msg=HTTP verb=LIST URI= latency=4.951137ms userAgent="grafana/v0.0.0 (linux/amd64) kubernetes/$Format" audit-ID=2dd7e5e9-f565-4c2f-8862-94513e23ad98 srcIP= resp=200
grafana-1  | 2026-03-12T01:09:43.060734371Z logger=dashboard-service t=2026-03-12T01:09:43.060627511Z level=debug msg="No items to clean up in this batch" orgID=1
grafana-1  | 2026-03-12T01:09:43.060737696Z logger=infra.lockservice t=2026-03-12T01:09:43.060659257Z level=debug msg="Execution finished" actionName=dashboard-cleanup duration=8.642998ms
grafana-1  | 2026-03-12T01:09:43.060741237Z logger=infra.lockservice t=2026-03-12T01:09:43.060676803Z level=debug msg="LockAndExecute finished" actionName=dashboard-cleanup acquiredLock=true duration=16.185892ms
grafana-1  | 2026-03-12T01:09:50.001242189Z logger=ngalert.scheduler t=2026-03-12T01:09:50.00104822Z level=debug msg="Alert rules fetched" rulesCount=0 foldersCount=0 updatedRules=0
grafana-1  | 2026-03-12T01:10:00.001176387Z logger=ngalert.scheduler t=2026-03-12T01:10:00.001050414Z level=debug msg="Alert rules fetched" rulesCount=0 foldersCount=0 updatedRules=0
grafana-1  | 2026-03-12T01:10:10.001411928Z logger=ngalert.scheduler t=2026-03-12T01:10:10.001213398Z level=debug msg="Alert rules fetched" rulesCount=0 foldersCount=0 updatedRules=0
grafana-1  | 2026-03-12T01:10:13.045157146Z logger=infra.lockservice t=2026-03-12T01:10:13.04491523Z level=debug msg="Start LockAndExecute" actionName=dashboard-cleanup
grafana-1  | 2026-03-12T01:10:13.052624021Z logger=infra.lockservice t=2026-03-12T01:10:13.052438079Z level=debug msg="Start execution" actionName=dashboard-cleanup
grafana-1  | 2026-03-12T01:10:13.053545236Z logger=ssosettings.service t=2026-03-12T01:10:13.052983962Z level=debug msg="reloading SSO Settings for all providers"
grafana-1  | 2026-03-12T01:10:13.053572816Z logger=dashboard-service t=2026-03-12T01:10:13.053091271Z level=debug msg="Running k8s dashboard resource cleanup for all orgs" numOrgs=1
grafana-1  | 2026-03-12T01:10:13.053578841Z logger=dashboard-service t=2026-03-12T01:10:13.053222082Z level=debug msg="Running k8s dashboard resource cleanup for org" orgID=1
grafana-1  | 2026-03-12T01:10:13.053904046Z logger=ssosettings.service t=2026-03-12T01:10:13.05381324Z level=debug msg="No SSO Settings found in the database, using system settings"
grafana-1  | 2026-03-12T01:10:13.054164200Z logger=ssosettings.service t=2026-03-12T01:10:13.054078257Z level=debug msg="No SSO Settings found in the database, using system settings"
grafana-1  | 2026-03-12T01:10:13.054411353Z logger=ssosettings.service t=2026-03-12T01:10:13.05434546Z level=debug msg="No SSO Settings found in the database, using system settings"
grafana-1  | 2026-03-12T01:10:13.054826374Z logger=ssosettings.service t=2026-03-12T01:10:13.054769327Z level=debug msg="No SSO Settings found in the database, using system settings"
grafana-1  | 2026-03-12T01:10:13.055125634Z logger=ssosettings.service t=2026-03-12T01:10:13.055047176Z level=debug msg="No SSO Settings found in the database, using system settings"
grafana-1  | 2026-03-12T01:10:13.055342951Z logger=ssosettings.service t=2026-03-12T01:10:13.055289263Z level=debug msg="No SSO Settings found in the database, using system settings"
grafana-1  | 2026-03-12T01:10:13.055541697Z logger=ssosettings.service t=2026-03-12T01:10:13.055472284Z level=debug msg="No SSO Settings found in the database, using system settings"
grafana-1  | 2026-03-12T01:10:13.055886707Z logger=infra.kvstore.sql t=2026-03-12T01:10:13.055382503Z level=debug msg="kvstore value not found" orgId=1 namespace=dashboard-cleanup key=last-resource-version
grafana-1  | 2026-03-12T01:10:13.056084552Z logger=dashboard-service t=2026-03-12T01:10:13.055940571Z level=info msg="No last resource version found, starting from scratch" orgID=1
grafana-1  | 2026-03-12T01:10:13.056429903Z logger=ssosettings.service t=2026-03-12T01:10:13.055872579Z level=debug msg="No SSO Settings found in the database, using system settings"
grafana-1  | 2026-03-12T01:10:13.057022494Z logger=grafana-apiserver t=2026-03-12T01:10:13.056929865Z level=debug msg=Request verb=GET url="https://127.0.0.1:3000/apis/dashboard.grafana.app/v0alpha1/namespaces/default/dashboards?labelSelector=grafana.app%2Fget-trash%3Dtrue&limit=10&resourceVersion=0&resourceVersionMatch=NotOlderThan" headers="Accept: application/json\nAuthorization: Bearer <masked>\nUser-Agent: grafana/v0.0.0 (linux/amd64) kubernetes/$Format\n"
grafana-1  | 2026-03-12T01:10:13.059444390Z logger=grafana-apiserver t=2026-03-12T01:10:13.059333037Z level=debug msg="grafana-apiserver: GET \"/apis/dashboard.grafana.app/v0alpha1/namespaces/default/dashboards\" satisfied by gorestful with webservice /apis/dashboard.grafana.app/v0alpha1"
grafana-1  | 2026-03-12T01:10:13.064391323Z logger=grafana-apiserver t=2026-03-12T01:10:13.06416668Z level=debug msg=Response status="200 OK" milliseconds=7
grafana-1  | 2026-03-12T01:10:13.064436191Z logger=grafana-apiserver t=2026-03-12T01:10:13.064168555Z level=debug msg=HTTP verb=LIST URI= latency=5.094333ms userAgent="grafana/v0.0.0 (linux/amd64) kubernetes/$Format" audit-ID=d21b1618-f704-43b2-97e7-a05d8ce36cb6 srcIP= resp=200
grafana-1  | 2026-03-12T01:10:13.064881494Z logger=dashboard-service t=2026-03-12T01:10:13.064783849Z level=debug msg="No items to clean up in this batch" orgID=1
grafana-1  | 2026-03-12T01:10:13.065124951Z logger=infra.lockservice t=2026-03-12T01:10:13.064828272Z level=debug msg="Execution finished" actionName=dashboard-cleanup duration=12.397904ms
grafana-1  | 2026-03-12T01:10:13.065135679Z logger=infra.lockservice t=2026-03-12T01:10:13.064995769Z level=debug msg="LockAndExecute finished" actionName=dashboard-cleanup acquiredLock=true duration=20.099576ms
grafana-1  | 2026-03-12T01:10:13.072968999Z logger=secrets t=2026-03-12T01:10:13.072770562Z level=debug msg="Removing expired data keys from cache..."
grafana-1  | 2026-03-12T01:10:13.073002123Z logger=secrets t=2026-03-12T01:10:13.0728756Z level=debug msg="Removing expired data keys from cache finished successfully"
grafana-1  | 2026-03-12T01:10:13.173160241Z logger=ngalert.sender.router t=2026-03-12T01:10:13.172990168Z level=debug msg="Attempting to sync admin configs" count=0
grafana-1  | 2026-03-12T01:10:13.173205836Z logger=ngalert.sender.router t=2026-03-12T01:10:13.173067269Z level=debug msg="Finish of admin configuration sync"
grafana-1  | 2026-03-12T01:10:13.231236171Z logger=ngalert.multiorg.alertmanager t=2026-03-12T01:10:13.231031144Z level=debug msg="Synchronizing Alertmanagers for orgs"
grafana-1  | 2026-03-12T01:10:13.232930245Z logger=ngalert.notifier component=alertmanager orgID=1 t=2026-03-12T01:10:13.23255661Z level=debug msg="Config hasn't changed, skipping configuration sync."
grafana-1  | 2026-03-12T01:10:13.233949912Z logger=ngalert.multiorg.alertmanager t=2026-03-12T01:10:13.233792117Z level=debug msg="Done synchronizing Alertmanagers for orgs"
grafana-1  | 2026-03-12T01:10:20.001691052Z logger=ngalert.scheduler t=2026-03-12T01:10:20.001471268Z level=debug msg="Alert rules fetched" rulesCount=0 foldersCount=0 updatedRules=0
grafana-1  | 2026-03-12T01:10:30.001480061Z logger=ngalert.scheduler t=2026-03-12T01:10:30.001299643Z level=debug msg="Alert rules fetched" rulesCount=0 foldersCount=0 updatedRules=0
grafana-1  | 2026-03-12T01:10:40.001199574Z logger=ngalert.scheduler t=2026-03-12T01:10:40.00101673Z level=debug msg="Alert rules fetched" rulesCount=0 foldersCount=0 updatedRules=0
grafana-1  | 2026-03-12T01:10:43.046585204Z logger=infra.lockservice t=2026-03-12T01:10:43.045463187Z level=debug msg="Start LockAndExecute" actionName=dashboard-cleanup
grafana-1  | 2026-03-12T01:10:43.053122627Z logger=infra.lockservice t=2026-03-12T01:10:43.052919858Z level=debug msg="Start execution" actionName=dashboard-cleanup
grafana-1  | 2026-03-12T01:10:43.053726433Z logger=dashboard-service t=2026-03-12T01:10:43.053434125Z level=debug msg="Running k8s dashboard resource cleanup for all orgs" numOrgs=1
grafana-1  | 2026-03-12T01:10:43.053786703Z logger=dashboard-service t=2026-03-12T01:10:43.053679431Z level=debug msg="Running k8s dashboard resource cleanup for org" orgID=1
grafana-1  | 2026-03-12T01:10:43.054389007Z logger=infra.kvstore.sql t=2026-03-12T01:10:43.054244094Z level=debug msg="kvstore value not found" orgId=1 namespace=dashboard-cleanup key=last-resource-version
grafana-1  | 2026-03-12T01:10:43.054409300Z logger=dashboard-service t=2026-03-12T01:10:43.054287448Z level=info msg="No last resource version found, starting from scratch" orgID=1
grafana-1  | 2026-03-12T01:10:43.054814948Z logger=grafana-apiserver t=2026-03-12T01:10:43.054718116Z level=debug msg=Request verb=GET url="https://127.0.0.1:3000/apis/dashboard.grafana.app/v0alpha1/namespaces/default/dashboards?labelSelector=grafana.app%2Fget-trash%3Dtrue&limit=10&resourceVersion=0&resourceVersionMatch=NotOlderThan" headers="Accept: application/json\nAuthorization: Bearer <masked>\nUser-Agent: grafana/v0.0.0 (linux/amd64) kubernetes/$Format\n"
grafana-1  | 2026-03-12T01:10:43.055541549Z logger=grafana-apiserver t=2026-03-12T01:10:43.055454235Z level=debug msg="grafana-apiserver: GET \"/apis/dashboard.grafana.app/v0alpha1/namespaces/default/dashboards\" satisfied by gorestful with webservice /apis/dashboard.grafana.app/v0alpha1"
grafana-1  | 2026-03-12T01:10:43.058393509Z logger=grafana-apiserver t=2026-03-12T01:10:43.058272066Z level=debug msg=Response status="200 OK" milliseconds=3
grafana-1  | 2026-03-12T01:10:43.058998658Z logger=grafana-apiserver t=2026-03-12T01:10:43.058301219Z level=debug msg=HTTP verb=LIST URI= latency=3.076349ms userAgent="grafana/v0.0.0 (linux/amd64) kubernetes/$Format" audit-ID=b993749d-8cdf-4402-8d74-b6ffba17b3e5 srcIP= resp=200
grafana-1  | 2026-03-12T01:10:43.059344546Z logger=dashboard-service t=2026-03-12T01:10:43.059001424Z level=debug msg="No items to clean up in this batch" orgID=1
grafana-1  | 2026-03-12T01:10:43.059353065Z logger=infra.lockservice t=2026-03-12T01:10:43.059082846Z level=debug msg="Execution finished" actionName=dashboard-cleanup duration=6.170558ms
grafana-1  | 2026-03-12T01:10:43.059357261Z logger=infra.lockservice t=2026-03-12T01:10:43.059160687Z level=debug msg="LockAndExecute finished" actionName=dashboard-cleanup acquiredLock=true duration=13.716078ms
grafana-1  | 2026-03-12T01:10:50.001381955Z logger=ngalert.scheduler t=2026-03-12T01:10:50.001152468Z level=debug msg="Alert rules fetched" rulesCount=0 foldersCount=0 updatedRules=0
grafana-1  | 2026-03-12T01:11:00.001584697Z logger=ngalert.scheduler t=2026-03-12T01:11:00.001406626Z level=debug msg="Alert rules fetched" rulesCount=0 foldersCount=0 updatedRules=0
grafana-1  | 2026-03-12T01:11:10.001245086Z logger=ngalert.scheduler t=2026-03-12T01:11:10.001069983Z level=debug msg="Alert rules fetched" rulesCount=0 foldersCount=0 updatedRules=0
grafana-1  | 2026-03-12T01:11:13.045195885Z logger=infra.lockservice t=2026-03-12T01:11:13.045017784Z level=debug msg="Start LockAndExecute" actionName=dashboard-cleanup
grafana-1  | 2026-03-12T01:11:13.053872773Z logger=infra.lockservice t=2026-03-12T01:11:13.052260716Z level=debug msg="Start execution" actionName=dashboard-cleanup
grafana-1  | 2026-03-12T01:11:13.053909323Z logger=dashboard-service t=2026-03-12T01:11:13.052789015Z level=debug msg="Running k8s dashboard resource cleanup for all orgs" numOrgs=1
grafana-1  | 2026-03-12T01:11:13.053915448Z logger=dashboard-service t=2026-03-12T01:11:13.052872195Z level=debug msg="Running k8s dashboard resource cleanup for org" orgID=1
grafana-1  | 2026-03-12T01:11:13.053919570Z logger=ssosettings.service t=2026-03-12T01:11:13.053126027Z level=debug msg="reloading SSO Settings for all providers"
grafana-1  | 2026-03-12T01:11:13.053923538Z logger=infra.kvstore.sql t=2026-03-12T01:11:13.053301924Z level=debug msg="kvstore value not found" orgId=1 namespace=dashboard-cleanup key=last-resource-version
grafana-1  | 2026-03-12T01:11:13.053928214Z logger=dashboard-service t=2026-03-12T01:11:13.053339031Z level=info msg="No last resource version found, starting from scratch" orgID=1
grafana-1  | 2026-03-12T01:11:13.053932750Z logger=ssosettings.service t=2026-03-12T01:11:13.053440479Z level=debug msg="No SSO Settings found in the database, using system settings"
grafana-1  | 2026-03-12T01:11:13.053937927Z logger=ssosettings.service t=2026-03-12T01:11:13.053461413Z level=debug msg="No SSO Settings found in the database, using system settings"
grafana-1  | 2026-03-12T01:11:13.053941954Z logger=ssosettings.service t=2026-03-12T01:11:13.053477423Z level=debug msg="No SSO Settings found in the database, using system settings"
grafana-1  | 2026-03-12T01:11:13.053945934Z logger=ssosettings.service t=2026-03-12T01:11:13.053493096Z level=debug msg="No SSO Settings found in the database, using system settings"
grafana-1  | 2026-03-12T01:11:13.053961060Z logger=ssosettings.service t=2026-03-12T01:11:13.05350737Z level=debug msg="No SSO Settings found in the database, using system settings"
grafana-1  | 2026-03-12T01:11:13.053964414Z logger=ssosettings.service t=2026-03-12T01:11:13.053530563Z level=debug msg="No SSO Settings found in the database, using system settings"
grafana-1  | 2026-03-12T01:11:13.053968651Z logger=grafana-apiserver t=2026-03-12T01:11:13.05352647Z level=debug msg=Request verb=GET url="https://127.0.0.1:3000/apis/dashboard.grafana.app/v0alpha1/namespaces/default/dashboards?labelSelector=grafana.app%2Fget-trash%3Dtrue&limit=10&resourceVersion=0&resourceVersionMatch=NotOlderThan" headers="Accept: application/json\nAuthorization: Bearer <masked>\nUser-Agent: grafana/v0.0.0 (linux/amd64) kubernetes/$Format\n"
grafana-1  | 2026-03-12T01:11:13.053973598Z logger=ssosettings.service t=2026-03-12T01:11:13.053544933Z level=debug msg="No SSO Settings found in the database, using system settings"
grafana-1  | 2026-03-12T01:11:13.053976658Z logger=ssosettings.service t=2026-03-12T01:11:13.053575009Z level=debug msg="No SSO Settings found in the database, using system settings"
grafana-1  | 2026-03-12T01:11:13.055150252Z logger=grafana-apiserver t=2026-03-12T01:11:13.054904497Z level=debug msg="grafana-apiserver: GET \"/apis/dashboard.grafana.app/v0alpha1/namespaces/default/dashboards\" satisfied by gorestful with webservice /apis/dashboard.grafana.app/v0alpha1"
